distance_m,elevation_m,slope_m_per_m,curvature_m_per_m2
525592.569,1735.228,-0.001858,-0.000231093
525603.019,1735.188,-0.007296,-0.000284899
525613.470,1735.109,-0.011793,-0.000310209
525623.920,1734.984,-0.015325,-0.000308414
525634.370,1734.811,-0.019322,-0.000279215
525644.820,1734.586,-0.023587,-0.000203006
525655.270,1734.321,-0.026106,-0.000089004
525665.721,1734.035,-0.026073,0.000046801
525676.171,1733.763,-0.024250,0.000164476
525686.621,1733.536,-0.021950,0.000233938
525697.071,1733.355,-0.018716,0.000264584
525707.521,1733.214,-0.013894,0.000268336
525717.972,1733.102,-0.008148,0.000255340
525728.422,1733.011,-0.003257,0.000234623
525738.872,1732.947,-0.000361,0.000203095
525749.322,1732.913,-0.000129,0.000162245
525759.772,1732.903,-0.001448,0.000124140
525770.223,1732.906,-0.002727,0.000106645
525780.673,1732.935,-0.001031,0.000069387
525791.123,1732.986,0.002705,-0.000005495
525801.573,1733.022,0.004483,-0.000076263
525812.023,1733.034,0.004283,-0.000129383
525822.474,1733.022,0.002344,-0.000168979
525832.924,1732.991,-0.001141,-0.000199250
525843.374,1732.942,-0.006015,-0.000223380
525853.824,1732.871,-0.011594,-0.000230044
525864.274,1732.749,-0.017092,-0.000171757
525874.725,1732.585,-0.019993,-0.000056340
525885.175,1732.406,-0.019242,0.000079260
525895.625,1732.250,-0.014196,0.000174291
525906.075,1732.130,-0.007504,0.000211295
525916.525,1732.053,-0.001895,0.000188921
525926.976,1732.028,0.000013,0.000097243
525937.426,1732.000,-0.001620,0.000036720
525947.876,1731.936,-0.003786,0.000061419
525958.326,1731.888,-0.004785,0.000085524
525968.776,1731.905,-0.002458,0.000014659
525979.227,1731.921,-0.001395,-0.000062592
525989.677,1731.911,-0.002171,-0.000112110
526000.127,1731.861,-0.004012,-0.000112506
526010.577,1731.769,-0.005370,-0.000058363
526021.027,1731.667,-0.006631,0.000005750
526031.477,1731.577,-0.007858,0.000060543
526041.928,1731.515,-0.009213,0.000089673
526052.378,1731.477,-0.008654,0.000106244
526062.828,1731.449,-0.006316,0.000121381
526073.278,1731.426,-0.002409,0.000138426
526083.728,1731.397,0.003210,0.000168846
526094.179,1731.394,0.008429,0.000160726
526104.629,1731.478,0.011439,0.000015980
526115.079,1731.619,0.009388,-0.000225639
526125.529,1731.710,0.005815,-0.000421003
526135.979,1731.744,0.000280,-0.000596066
526146.430,1731.673,-0.008590,-0.000695552
526156.880,1731.462,-0.021064,-0.000660517
526167.330,1731.160,-0.032472,-0.000559146
526177.780,1730.792,-0.041180,-0.000418225
526188.230,1730.391,-0.045931,-0.000285105
526198.681,1729.958,-0.048188,-0.000145976
526209.131,1729.496,-0.047226,0.000011114
526219.581,1729.024,-0.043179,0.000169126
526230.031,1728.559,-0.037447,0.000326038
526240.481,1728.142,-0.031357,0.000445048
526250.932,1727.800,-0.027510,0.000514796
526261.382,1727.530,-0.023746,0.000569408
526271.832,1727.341,-0.019230,0.000602234
526282.282,1727.235,-0.013213,0.000613509
526292.732,1727.181,-0.003840,0.000641727
526303.183,1727.188,0.008224,0.000658478
526313.633,1727.301,0.018288,0.000587385
526324.083,1727.483,0.024816,0.000492792
526334.533,1727.730,0.027741,0.000381659
526344.983,1728.032,0.030224,0.000256986
526355.434,1728.371,0.031320,0.000122490
526365.884,1728.725,0.031206,-0.000009619
526376.334,1729.062,0.030355,-0.000111036
526386.784,1729.371,0.028592,-0.000185318
526397.234,1729.634,0.026249,-0.000212983
526407.685,1729.868,0.023069,-0.000226272
526418.135,1730.100,0.020501,-0.000277090
526428.585,1730.312,0.017192,-0.000344514
526439.035,1730.455,0.011339,-0.000351486
526449.485,1730.547,0.005436,-0.000321051
526459.935,1730.609,0.002039,-0.000289560
526470.386,1730.627,0.000914,-0.000242066
526480.836,1730.617,-0.000095,-0.000203603
526491.286,1730.598,-0.002524,-0.000188690
526501.736,1730.552,-0.005188,-0.000160461
526512.186,1730.489,-0.007558,-0.000127356
526522.637,1730.412,-0.008806,-0.000089891
526533.087,1730.325,-0.008871,-0.000053844
526543.537,1730.235,-0.007762,-0.000031160
526553.987,1730.155,-0.007105,-0.000038825
526564.437,1730.067,-0.009512,-0.000037732
526574.888,1729.933,-0.012348,0.000049913
526585.338,1729.773,-0.012117,0.000206025
526595.788,1729.670,-0.009452,0.000307110
526606.238,1729.641,-0.005398,0.000337755
526616.688,1729.676,0.001231,0.000309055
526627.139,1729.747,0.008134,0.000252223
526637.589,1729.796,0.011395,0.000262575
526648.039,1729.962,0.018737,0.000103946
526658.489,1730.132,0.021139,-0.000067520
526668.939,1730.282,0.018124,-0.000222485
526679.390,1730.390,0.010327,-0.000322827
526689.840,1730.442,-0.000163,-0.000348384
526700.290,1730.429,-0.009615,-0.000284580
526710.740,1730.344,-0.014370,-0.000120634
526721.190,1730.223,-0.013870,0.000088631
526731.641,1730.146,-0.008232,0.000224198
526742.091,1730.150,0.000179,0.000229333
526752.541,1730.187,0.007165,0.000183664
526762.991,1730.246,0.011071,0.000110017
526773.441,1730.293,0.012965,0.000067381
526783.892,1730.349,0.014176,0.000015135
526794.342,1730.509,0.007830,-0.000196055
526804.792,1730.646,0.005551,-0.000387157
526815.242,1730.727,0.001421,-0.000561231
526825.692,1730.712,-0.004807,-0.000680190
526836.143,1730.558,-0.014527,-0.000680636
526846.593,1730.292,-0.024995,-0.000596407
526857.043,1729.941,-0.034126,-0.000453255
526867.493,1729.542,-0.041137,-0.000289360
526877.943,1729.139,-0.046751,-0.000150826
526888.394,1728.722,-0.049735,0.000004471
526898.844,1728.275,-0.046670,0.000209937
526909.294,1727.844,-0.038444,0.000404906
526919.744,1727.478,-0.026116,0.000521316
526930.194,1727.217,-0.014263,0.000508701
526940.644,1727.053,-0.006767,0.000395486
526951.095,1726.969,-0.006519,0.000219933
526961.545,1726.887,-0.008405,0.000104397
526971.995,1726.798,-0.010932,0.000042536
526982.445,1726.682,-0.011594,0.000049814
526992.895,1726.573,-0.011833,0.000061677
527003.346,1726.472,-0.011338,0.000074435
527013.796,1726.379,-0.010109,0.000085401
527024.246,1726.294,-0.008188,0.000095501
527034.696,1726.230,-0.004543,0.000074680
527045.146,1726.187,-0.001307,0.000014103
527055.597,1726.151,-0.000316,-0.000071086
527066.047,1726.105,-0.003426,-0.000148883
527076.497,1726.032,-0.008479,-0.000190662
527086.947,1725.922,-0.013147,-0.000184699
527097.397,1725.779,-0.016298,-0.000143108
527107.848,1725.623,-0.017989,-0.000100804
527118.298,1725.457,-0.018386,-0.000059769
527128.748,1725.288,-0.017469,-0.000030432
527139.198,1725.121,-0.015602,-0.000021390
527149.648,1724.944,-0.014294,-0.000013148
527160.099,1724.759,-0.013997,0.000001617
527170.549,1724.568,-0.015196,0.000029558
527180.999,1724.390,-0.017918,0.000055885
527191.449,1724.238,-0.018684,0.000064445
527201.899,1724.096,-0.017360,0.000068962
527212.350,1723.932,-0.015341,0.000120310
527222.800,1723.778,-0.012659,0.000167425
527233.250,1723.654,-0.009256,0.000186426
527243.700,1723.558,-0.006099,0.000183809
527254.150,1723.585,0.001135,-0.000020693
527264.601,1723.618,0.003983,-0.000274243
527275.051,1723.545,-0.002939,-0.000403784
527285.501,1723.383,-0.014465,-0.000421157
527295.951,1723.118,-0.026828,-0.000286612
527306.401,1722.793,-0.035768,-0.000049602
527316.852,1722.456,-0.038351,0.000234572
527327.302,1722.160,-0.034451,0.000503852
527337.752,1721.952,-0.025604,0.000709273
527348.202,1721.848,-0.010220,0.000836123
527358.652,1721.849,0.010147,0.000875571
527369.102,1721.977,0.029278,0.000788402
527379.553,1722.210,0.041964,0.000614638
527390.003,1722.591,0.048002,0.000283013
527400.453,1723.102,0.041676,-0.000199882
527410.903,1723.525,0.031744,-0.000526271
527421.353,1723.782,0.020793,-0.000632460
527431.804,1723.946,0.009027,-0.000663142
527442.254,1724.011,0.000008,-0.000624668
527452.704,1723.989,-0.007563,-0.000541043
527463.154,1723.893,-0.013381,-0.000423325
527473.604,1723.718,-0.017987,-0.000245910
527484.055,1723.516,-0.019819,-0.000061862
527494.505,1723.352,-0.018424,0.000040795
527504.955,1723.209,-0.014982,0.000100717
527515.405,1723.068,-0.010429,0.000156540
527525.855,1722.950,-0.005173,0.000180323
527536.306,1722.908,-0.002812,0.000092940
527546.756,1722.869,-0.003013,0.000016363
527557.206,1722.802,-0.004689,0.000000600
527567.656,1722.700,-0.006589,0.000056943
527578.106,1722.640,-0.007649,0.000065091
527588.557,1722.609,-0.008139,0.000046666
527599.007,1722.574,-0.007051,0.000043621
527609.457,1722.534,-0.004578,0.000050144
527619.907,1722.486,-0.000473,0.000059740
527630.357,1722.449,0.001458,0.000044629
527640.808,1722.426,0.000039,0.000016261
527651.258,1722.454,0.001168,-0.000094552
527661.708,1722.518,0.003299,-0.000304407
527672.158,1722.319,-0.011658,-0.000094653
527682.608,1722.065,-0.024721,0.000280805
527693.059,1721.939,-0.021786,0.000545750
527703.509,1721.979,-0.005617,0.000599039
527713.959,1722.129,0.013820,0.000495820
527724.409,1722.380,0.029136,0.000226639
527734.859,1722.575,0.033437,0.000045529
527745.310,1723.061,0.047511,-0.000688272
527755.760,1723.201,0.031656,-0.000998640
527766.210,1722.937,-0.006830,-0.000685151
527776.660,1722.745,-0.030571,-0.000457778
527787.110,1722.781,-0.034719,-0.000647923
527797.560,1722.999,-0.029811,-0.001324115
527808.011,1722.871,-0.033987,-0.001750657
527818.461,1722.178,-0.034879,-0.001640248
527828.911,1721.296,-0.051067,-0.001573646
527839.361,1720.372,-0.079213,-0.001689665
527849.811,1718.848,-0.137106,-0.000915456
527860.262,1717.152,-0.180186,0.000267566
527870.712,1715.235,-0.210154,0.002154731
527881.162,1713.834,-0.183283,0.003723984
527891.612,1713.147,-0.124593,0.004736263
527902.062,1712.700,-0.005155,0.005952270
527912.513,1712.887,0.127040,0.006755582
527922.963,1714.222,0.229179,0.006529642
527933.413,1716.745,0.305990,0.005336079
527943.863,1720.084,0.352151,0.003701951
527954.313,1724.044,0.393232,0.001658001
527964.764,1728.180,0.395238,-0.000406465
527975.214,1732.106,0.355247,-0.002083496
527985.664,1735.495,0.288263,-0.003006233
527996.114,1738.100,0.243918,-0.002974393
528006.564,1740.543,0.206155,-0.003153077
528017.015,1742.487,0.180487,-0.003075754
528027.465,1744.213,0.124927,-0.003142302
528037.915,1745.403,0.073997,-0.002735773
528048.365,1746.210,0.042817,-0.002096626
528058.815,1746.815,0.048802,-0.001567886
528069.266,1747.209,0.058609,-0.001138364
528079.716,1747.535,0.051721,-0.000899534
528090.166,1747.817,0.037040,-0.000744540
528100.616,1748.119,0.002828,-0.000649362
528111.066,1748.246,-0.008138,-0.000265338
528121.517,1748.074,-0.010855,0.000613390
528131.967,1748.018,0.007031,0.001399850
528142.417,1748.237,0.024065,0.001955573
528152.867,1748.952,0.050706,0.002013227
528163.317,1749.989,0.095398,0.001795352
528173.768,1751.061,0.141419,0.001669983
528184.218,1752.394,0.175093,0.001253388
528194.668,1754.106,0.189148,0.000345708
528205.118,1755.905,0.168435,-0.000599186
528215.568,1757.392,0.139372,-0.000990441
528226.018,1758.690,0.111333,-0.001116050
528236.469,1759.903,0.086846,-0.001202482
528246.919,1761.050,0.077769,-0.001374370
528257.369,1762.172,0.071993,-0.001810420
528267.819,1762.777,0.068727,-0.001793756
528278.269,1763.182,0.053098,-0.001835216
528288.720,1763.183,0.028317,-0.001516977
528299.170,1763.112,-0.009579,-0.001254502
528309.620,1762.881,-0.047349,-0.000781711
528320.070,1762.553,-0.058667,-0.000173446
528330.520,1762.498,-0.045698,-0.000089552
528340.971,1762.370,-0.034844,0.000015319
528351.421,1762.094,-0.010828,0.000259648
528361.871,1761.968,0.022113,0.000114786
528372.321,1761.781,0.030979,-0.000038911
528382.771,1761.655,0.019299,-0.000297366
528393.222,1761.668,-0.010051,-0.000732279
528403.672,1761.572,-0.047212,-0.000940726
528414.122,1761.267,-0.067668,-0.000833923
528424.572,1760.807,-0.076450,-0.000574649
528435.022,1760.142,-0.066764,-0.000116396
528445.473,1759.470,-0.048055,0.000226727
528455.923,1758.864,-0.026800,0.000375766
528466.373,1758.555,-0.015722,-0.000000560
528476.823,1758.349,-0.025198,-0.000562429
528487.273,1757.912,-0.033532,-0.000807877
528497.724,1757.405,-0.055358,-0.001040647
528508.174,1756.729,-0.088727,-0.001062685
528518.624,1755.679,-0.104850,-0.000543762
528529.074,1754.418,-0.121625,0.000310833
528539.524,1753.301,-0.119068,0.001048598
528549.975,1752.309,-0.098639,0.001762716
528560.425,1751.565,-0.070626,0.002340977
528570.875,1751.205,-0.024418,0.002611117
528581.325,1751.332,0.032133,0.002365433
528591.775,1751.863,0.081955,0.001671764
528602.226,1752.551,0.105231,0.000890479
528612.676,1753.403,0.103489,-0.000017600
528623.126,1754.364,0.093782,-0.001077516
528633.576,1755.110,0.059587,-0.001895089
528644.026,1755.372,0.006678,-0.002071302
528654.476,1755.233,-0.042072,-0.001743884
528664.927,1754.831,-0.074403,-0.001135767
528675.377,1754.225,-0.076988,-0.000352152
528685.827,1753.699,-0.069733,0.000185417
528696.277,1753.177,-0.045104,0.000655852
528706.727,1752.763,-0.012607,0.000912079
528717.178,1752.542,0.005060,0.000899360
528727.628,1752.577,0.015259,0.000582632
528738.078,1752.750,0.023289,0.000117344
528748.528,1752.873,0.026804,-0.000270420
528758.978,1753.017,0.011587,-0.000726058
528769.429,1753.144,-0.018876,-0.001183376
528779.879,1752.920,-0.039489,-0.001164980
528790.329,1752.364,-0.051096,-0.000767282
528800.779,1751.775,-0.057439,-0.000451610
528811.229,1751.093,-0.065735,-0.000041068
528821.680,1750.465,-0.068286,0.000303352
528832.130,1750.092,-0.050533,0.000233446
528842.580,1749.883,-0.028541,-0.000196661
528853.030,1749.470,-0.023020,-0.000420265
528863.480,1748.924,-0.023383,-0.000542610
528873.931,1748.387,-0.039124,-0.000765929
528884.381,1747.724,-0.067048,-0.000819127
528894.831,1746.937,-0.090740,-0.000694520
528905.281,1745.999,-0.109087,-0.000346331
528915.731,1745.173,-0.110201,-0.000211868
528926.182,1744.426,-0.096560,-0.000314546
528936.632,1743.540,-0.081148,-0.000358251
528947.082,1742.391,-0.080561,-0.000098278
528957.532,1740.982,-0.084790,0.000598600
528967.982,1739.852,-0.087511,0.000994286
528978.433,1739.247,-0.089353,0.000758315
528988.883,1738.779,-0.083488,0.000469252
528999.333,1738.130,-0.068172,0.000542789
529009.783,1737.525,-0.055675,0.000585518
529020.233,1736.917,-0.041441,0.000692681
529030.684,1736.276,-0.027227,0.000939015
529041.134,1735.702,-0.021608,0.001247234
529051.584,1735.342,-0.014975,0.001469554
529062.034,1735.496,-0.011618,0.001150442
529072.484,1735.904,-0.006018,0.000663942
529082.935,1736.281,0.012675,0.000320786
529093.385,1736.473,0.042578,0.000211675
529103.835,1736.582,0.064116,0.000122819
529114.285,1736.928,0.064156,-0.000417976
529124.735,1737.308,0.036722,-0.001031287
529135.185,1737.440,-0.003783,-0.001251267
529145.636,1737.385,-0.035069,-0.001224538
529156.086,1737.341,-0.049278,-0.001380024
529166.536,1737.008,-0.061276,-0.001305903
529176.986,1736.307,-0.067095,-0.000875698
529187.436,1735.288,-0.068572,-0.000099834
529197.887,1734.409,-0.063080,0.000394955
529208.337,1733.730,-0.061154,0.000622024
529218.787,1733.284,-0.053273,0.000575006
529229.237,1732.853,-0.051054,0.000615888
529239.687,1732.629,-0.034118,0.000394903
529250.138,1732.494,-0.012055,-0.000011533
529260.588,1732.179,-0.012811,-0.000183004
529271.038,1731.608,-0.021174,0.000070807
529281.488,1731.149,-0.022433,0.000181438
529291.938,1730.946,-0.031002,-0.000067932
529302.389,1730.947,-0.044363,-0.000610949
529312.839,1730.579,-0.055634,-0.000591086
529323.289,1729.871,-0.065340,-0.000065615
529333.739,1729.058,-0.061064,0.000642287
529344.189,1728.504,-0.048226,0.001012785
529354.640,1728.012,-0.032146,0.001438204
529365.090,1727.640,-0.022436,0.001943426
529375.540,1727.706,0.011287,0.002050354
529385.990,1728.207,0.031244,0.001754071
529396.440,1728.522,0.037156,0.002146220
529406.891,1729.236,0.088838,0.002211184
529417.341,1730.741,0.161897,0.001055300
529427.791,1732.006,0.163571,0.000331646
529438.241,1733.134,0.133599,0.000027015
529448.691,1734.543,0.111356,-0.000573980
529459.142,1735.800,0.100346,-0.000946179
529469.592,1736.900,0.092278,-0.001229093
529480.042,1737.968,0.079324,-0.001704621
529490.492,1738.585,0.044616,-0.001681454
529500.942,1738.831,0.022116,-0.001259741
529511.393,1738.890,0.011567,-0.000727811
529521.843,1739.097,-0.001537,-0.000559169
529532.293,1739.163,0.009091,-0.000285783
529542.743,1739.182,0.032307,-0.000122486
529553.193,1739.683,0.012316,-0.000834031
529563.643,1740.047,-0.019105,-0.001348221
529574.094,1739.767,0.009165,-0.001091228
529584.544,1739.383,0.010908,-0.001043745
529594.994,1739.151,-0.022041,-0.001423842
529605.444,1738.741,-0.058136,-0.001628680
529615.894,1737.945,-0.103992,-0.001307645
529626.345,1737.003,-0.132703,-0.000818062
529636.795,1735.751,-0.127813,0.000075422
529647.245,1734.641,-0.111311,0.000668672
529657.695,1733.693,-0.083057,0.001002948
529668.145,1732.920,-0.055909,0.001104707
529678.596,1732.367,-0.034623,0.000947022
529689.046,1731.887,-0.022058,0.000794173
529699.496,1731.596,-0.008643,0.000431571
529709.946,1731.410,-0.010864,-0.000037619
529720.396,1731.323,-0.033918,-0.000600903
529730.847,1730.951,-0.043075,-0.000717078
529741.297,1730.464,-0.057661,-0.000739955
529751.747,1729.778,-0.074900,-0.000501672
529762.197,1728.884,-0.075704,0.000025613
529772.647,1728.248,-0.070481,0.000100079
529783.098,1727.693,-0.059091,0.000004611
529793.548,1727.153,-0.052077,-0.000180954
529803.998,1726.616,-0.050044,-0.000449992
529814.448,1725.795,-0.061484,-0.000312678
529824.898,1724.907,-0.074143,-0.000059273
529835.349,1723.967,-0.083418,0.000344601
529845.799,1723.133,-0.094301,0.000726915
529856.249,1722.485,-0.081960,0.000970967
529866.699,1722.097,-0.055558,0.000886235
529877.149,1721.751,-0.035238,0.000797353
529887.600,1721.224,-0.020390,0.001108001
529898.050,1720.716,-0.003851,0.001565833
529908.500,1720.524,0.011747,0.001777136
529918.950,1720.786,0.023485,0.001571742
529929.400,1721.426,0.040164,0.001026531
529939.851,1722.315,0.060297,0.000189849
529950.301,1723.114,0.066938,-0.000533139
529960.751,1723.827,0.082439,-0.001322140
529971.201,1724.082,0.059825,-0.001641672
529981.651,1723.697,0.007448,-0.001026353
529992.101,1723.120,-0.044469,0.000015520
530002.552,1722.985,-0.073587,0.000578376
530013.002,1723.349,-0.059400,0.000480152
530023.452,1723.675,-0.017045,0.000380106
530033.902,1723.705,0.028188,0.000584808
530044.352,1723.705,0.065325,0.000709596
530054.803,1723.793,0.085019,0.000672497
530065.253,1724.176,0.088201,0.000220463
530075.703,1724.823,0.066709,-0.000566396
530086.153,1725.387,0.018030,-0.001112686
530096.603,1725.716,-0.030228,-0.001210179
530107.054,1726.053,-0.063477,-0.001354614
530117.504,1725.839,-0.044605,-0.000852964
530127.954,1725.216,-0.004148,-0.000071105
530138.404,1724.756,0.026789,0.000163425
